,每次检验编号,逐秒车速,加速度,逐秒CO浓度,逐秒NO浓度,逐秒HC浓度,vsp,vsp_bin
1835,330100141808310074,1.9,1.4,0.01,1,6,3.18,4
1836,330100141808310074,0.0,0.0,0.01,6,6,0.0,0
1837,330100141808310074,34.4,-0.1,0.01,7,6,13.05,14
1838,330100141808310074,30.6,0.8,0.01,5,5,39.62,21
1839,330100141808310074,0.0,0.0,0.01,5,4,0.0,0
1840,330100141808310074,0.0,0.0,0.01,5,4,0.0,0
1841,330100141808310074,34.5,0.1,0.02,6,7,20.75,21
1842,330100141808310074,34.4,0.3,0.01,6,7,28.19,21
1843,330100141808310074,34.1,-0.5,0.01,1,7,-2.28,-3
1844,330100141808310074,0.0,0.0,0.01,6,7,0.0,0
1845,330100141808310074,0.0,0.0,0.01,6,7,0.0,0
1846,330100141808310074,0.0,0.0,0.02,7,7,0.0,0
1847,330100141808310074,0.0,0.0,0.01,6,6,0.0,0
1848,330100141808310074,0.0,0.0,0.01,5,6,0.0,0
1849,330100141808310074,0.0,-0.5,0.02,5,6,0.0,0
1850,330100141808310074,0.5,-2.2,0.02,5,6,-1.14,-2
1851,330100141808310074,2.7,-1.9,0.01,5,6,-5.28,-6
1852,330100141808310074,4.6,-3.6,0.01,5,6,-17.58,-18
1853,330100141808310074,8.2,-3.2,0.01,7,6,-27.62,-21
1854,330100141808310074,11.4,-2.8,0.01,3,6,-33.16,-21
1855,330100141808310074,14.2,-2.1,0.01,5,6,-30.06,-21
1856,330100141808310074,0.0,0.0,0.01,6,4,0.0,0
1857,330100141808310074,0.0,0.0,0.01,6,4,0.0,0
1858,330100141808310074,0.0,0.0,0.01,9,6,0.0,0
1859,330100141808310074,0.0,0.0,0.01,9,6,0.0,0
1860,330100141808310074,0.0,0.0,0.01,1,6,0.0,0
1861,330100141808310074,1.9,-3.5,0.01,5,6,-7.06,-8
1862,330100141808310074,0.0,0.0,0.02,1,5,0.0,0
1863,330100141808310074,36.0,-1.9,0.01,3,7,-56.4,-21
1864,330100141808310074,39.9,-1.8,0.01,6,7,-54.55,-21
1865,330100141808310074,32.7,0.4,0.01,5,5,29.26,21
1866,330100141808310074,32.3,-0.2,0.01,1,5,7.33,8
1867,330100141808310074,32.2,0.4,0.02,6,5,28.5,21
1868,330100141808310074,31.5,-0.7,0.02,5,5,-10.66,-11
1869,330100141808310074,32.8,1.6,0.02,5,5,72.71,21
1870,330100141808310074,29.8,1.9,0.01,8,5,74.21,21
1871,330100141808310074,30.9,-1.8,0.01,1,6,-48.19,-21
1872,330100141808310074,33.0,0.6,0.01,1,6,36.99,21
1873,330100141808310074,32.6,0.1,0.01,10,5,18.35,19
1874,330100141808310074,32.5,-0.2,0.01,1,5,7.51,8
1875,330100141808310074,32.8,0.4,0.01,9,5,29.42,21
1876,330100141808310074,5.4,-2.9,0.01,2,6,-16.47,-17
1877,330100141808310074,8.3,-2.4,0.01,5,6,-20.64,-21
1878,330100141808310074,10.7,-2.7,0.01,9,6,-30.0,-21
1879,330100141808310074,13.4,-2.4,0.01,6,6,-32.88,-21
1880,330100141808310074,15.8,-3.0,0.01,5,6,-48.86,-21
1881,330100141808310074,18.8,-3.5,0.01,5,7,-67.89,-21
1882,330100141808310074,22.3,-2.4,0.01,5,6,-52.58,-21
1883,330100141808310074,24.7,-2.6,0.01,10,6,-62.83,-21
1884,330100141808310074,32.4,0.2,0.01,10,5,21.68,21
1885,330100141808310074,32.2,-0.4,0.02,5,5,0.17,1
1886,330100141808310074,31.7,-0.5,0.01,5,5,-3.63,-4
1887,330100141808310074,32.7,-0.3,0.01,5,6,4.09,5
1888,330100141808310074,32.2,0.4,0.01,6,5,28.5,21
1889,330100141808310074,32.8,0.2,0.01,1,5,22.2,21
1890,330100141808310074,31.8,0.3,0.01,1,5,24.4,21
1891,330100141808310074,43.0,-1.1,0.01,3,7,-22.34,-21
1892,330100141808310074,50.6,0.0,0.01,5,6,45.8,21
1893,330100141808310074,51.6,1.5,0.02,3,6,133.44,21
1894,330100141808310074,50.1,1.8,0.01,1,6,143.79,21
1895,330100141808310074,32.4,0.2,0.01,5,5,21.68,21
1896,330100141808310074,31.8,-0.1,0.01,9,5,10.41,11
1897,330100141808310074,31.9,-0.9,0.01,6,5,-17.57,-18
1898,330100141808310074,32.5,-0.3,0.01,9,5,3.93,4
1899,330100141808310074,16.3,-2.3,0.01,3,7,-37.78,-21
1900,330100141808310074,18.6,-2.9,0.01,5,7,-54.94,-21
1901,330100141808310074,21.5,-2.9,0.01,1,7,-62.75,-21
1902,330100141808310074,24.4,-3.3,0.01,7,7,-80.96,-21
1903,330100141808310074,27.7,-4.3,0.01,6,7,-120.95,-21
1904,330100141808310074,32.0,-2.4,0.01,5,7,-70.36,-21
1905,330100141808310074,34.4,-0.8,0.02,6,7,-13.44,-14
1906,330100141808310074,35.2,0.0,0.01,1,7,17.82,18
1907,330100141808310074,35.2,0.2,0.01,1,7,25.56,21
1908,330100141808310074,35.0,0.1,0.01,6,6,21.42,21
1909,330100141808310074,34.9,0.2,0.01,9,6,25.12,21
1910,330100141808310074,34.7,0.2,0.02,4,6,24.83,21
1911,330100141808310074,5.0,2.0,0.01,2,6,11.7,12
1912,330100141808310074,0.0,0.0,0.01,5,6,0.0,0
1913,330100141808310074,17.1,1.1,0.01,6,4,24.46,21
1914,330100141808310074,13.6,5.8,0.01,10,4,89.32,21
1915,330100141808310074,34.5,0.1,0.01,3,6,20.75,21
1916,330100141808310074,0.0,0.0,0.01,9,6,0.0,0
1917,330100141808310074,0.0,0.0,0.02,5,6,0.0,0
1918,330100141808310074,0.0,-0.3,0.01,1,6,0.0,0
1919,330100141808310074,22.7,1.8,0.01,10,6,51.47,21
1920,330100141808310074,20.9,1.9,0.02,5,6,49.2,21
1921,330100141808310074,19.0,2.5,0.01,10,6,56.83,21
1922,330100141808310074,16.5,0.9,0.02,8,6,19.87,20
1923,330100141808310074,15.6,2.8,0.01,9,6,51.25,21
1924,330100141808310074,9.4,-0.4,0.01,9,6,-2.64,-3
1925,330100141808310074,3.0,1.1,0.01,6,6,4.03,5
1926,330100141808310074,0.5,0.5,0.01,6,6,0.34,1
1927,330100141808310074,0.0,0.0,0.01,6,6,0.0,0
1928,330100141808310074,0.0,0.0,0.01,6,6,0.0,0
1929,330100141808310074,0.0,0.0,0.02,1,6,0.0,0
1930,330100141808310074,0.0,0.0,0.01,6,6,0.0,0
1931,330100141808310074,0.0,0.0,0.01,10,6,0.0,0
1932,330100141808310074,0.0,0.0,0.01,6,6,0.0,0
1933,330100141808310074,0.0,0.0,0.01,1,6,0.0,0
1934,330100141808310074,0.0,-0.7,0.01,5,4,0.0,0
1935,330100141808310074,4.9,-3.1,0.02,1,4,-16.03,-17
1936,330100141808310074,27.3,-3.6,0.01,9,6,-98.36,-21
1937,330100141808310074,32.6,0.9,0.01,5,5,47.04,21
1938,330100141808310074,32.2,-0.6,0.01,9,5,-6.92,-7
1939,330100141808310074,31.2,0.6,0.01,2,5,33.88,21
1940,330100141808310127,1.6,-3.9,0.1,3,8,-6.65,-7
1941,330100141808310127,13.4,-3.3,0.58,1,9,-46.15,-21
1942,330100141808310127,16.7,-2.4,0.66,3,9,-40.48,-21
1943,330100141808310127,31.5,-1.4,0.04,4,9,-34.91,-21
1944,330100141808310127,34.6,0.0,0.02,3,9,17.08,18
1945,330100141808310127,34.6,-0.4,0.02,2,9,1.85,2
1946,330100141808310127,35.0,-0.4,0.01,1,9,2.17,3
1947,330100141808310127,35.4,-0.3,0.01,2,9,6.39,7
1948,330100141808310127,38.7,-2.6,0.01,1,9,-88.07,-21
1949,330100141808310127,31.9,0.1,0.01,5,14,17.52,18
1950,330100141808310127,31.4,0.2,0.01,7,15,20.4,21
1951,330100141808310127,31.2,-0.8,0.01,8,15,-14.17,-15
1952,330100141808310127,1.8,-3.8,0.08,3,43,-7.28,-8
1953,330100141808310127,5.6,-3.6,0.09,4,45,-21.38,-21
1954,330100141808310127,9.2,-3.0,0.11,4,47,-28.91,-21
1955,330100141808310127,12.2,-2.3,0.12,5,50,-28.71,-21
1956,330100141808310127,14.5,1.3,0.12,6,52,23.57,21
1957,330100141808310127,13.2,-0.7,0.12,7,54,-7.73,-8
1958,330100141808310127,0.0,0.0,0.62,2,36,0.0,0
1959,330100141808310127,42.3,2.2,0.12,4,14,130.81,21
1960,330100141808310127,0.0,0.0,0.03,4,9,0.0,0
1961,330100141808310127,0.0,0.0,0.06,3,8,0.0,0
1962,330100141808310127,0.0,-1.6,0.09,3,8,0.0,0
1963,330100141808310127,31.0,2.5,0.3,5,44,98.34,21
1964,330100141808310127,28.5,2.2,0.31,4,48,79.72,21
1965,330100141808310127,26.3,3.7,0.15,4,51,116.01,21
1966,330100141808310127,20.1,4.0,0.09,4,54,93.55,21
1967,330100141808310127,50.4,-0.5,0.2,3,18,17.6,18
1968,330100141808310127,49.1,0.6,0.05,3,16,74.64,21
1969,330100141808310127,43.9,1.6,0.17,3,15,108.61,21
1970,330100141808310127,29.6,2.5,0.08,5,11,93.14,21
1971,330100141808310127,20.3,2.5,0.02,6,10,61.03,21
1972,330100141808310127,8.6,2.0,0.13,1,44,20.25,21
1973,330100141808310127,0.4,0.4,0.09,2,30,0.23,1
1974,330100141808310127,0.0,0.0,0.06,2,25,0.0,0
1975,330100141808310127,0.0,0.0,0.02,8,22,0.0,0
1976,330100141808310127,5.5,-2.9,0.13,3,8,-16.77,-17
1977,330100141808310127,11.1,-2.3,0.39,4,9,-26.2,-21
1978,330100141808310127,32.9,-0.8,0.02,1,9,-13.85,-14
1979,330100141808310127,34.0,-0.3,0.02,1,8,5.14,6
1980,330100141808310127,34.3,0.1,0.02,3,8,20.49,21
1981,330100141808310127,34.1,-0.4,0.04,1,9,1.47,2
1982,330100141808310127,34.7,0.1,0.03,4,9,21.02,21
1983,330100141808310127,47.0,-1.8,0.03,4,10,-55.5,-21
1984,330100141808310127,49.9,0.2,0.03,2,12,55.09,21
1985,330100141808310127,0.0,0.0,0.04,3,22,0.0,0
1986,330100141808310127,0.0,0.0,0.02,3,20,0.0,0
1987,330100141808310127,0.0,0.0,0.01,4,19,0.0,0
1988,330100141808310127,0.0,0.0,0.01,3,19,0.0,0
1989,330100141808310127,0.0,0.0,0.01,3,19,0.0,0
1990,330100141808310127,0.0,0.0,0.01,4,20,0.0,0
1991,330100141808310127,0.0,0.0,0.01,4,20,0.0,0
1992,330100141808310127,0.0,0.0,0.01,6,21,0.0,0
1993,330100141808310127,0.0,0.0,0.01,6,21,0.0,0
1994,330100141808310127,0.0,0.0,0.01,7,22,0.0,0
1995,330100141808310127,0.0,0.0,0.02,9,22,0.0,0
1996,330100141808310127,38.1,3.5,0.07,4,12,168.42,21
1997,330100141808310127,33.7,-0.3,0.02,1,9,4.89,5
1998,330100141808310127,34.2,0.1,0.02,2,9,20.36,21
1999,330100141808310127,34.1,0.0,0.03,1,9,16.48,17
